id,created_at,text
380258728756277249,2013-09-18 09:15:20,#Männern müssen 37 Mal häufiger medizinisch Objekte aus dem #After entfernt werden als Frauen
379896338604769280,2013-09-17 09:15:19,Die Stadt #Klagenfurt hat Adolf #Hitler die Ehrenbürgerschaft entzogen. Im Juli 2011.
377718893109714944,2013-09-11 09:02:56,#Bier galt bis Sommer 2011 in #Russland nicht als alkoholisches Getränk.
377502264019013632,2013-09-10 18:42:08,Schreiende #Babys haben einen #Akzent.  So schreit z.B. ein französisches Baby anders als ein deutsches.
376996935413944320,2013-09-09 09:14:08,"R.i.P. - hat ihren Ursprung nicht, wie von vielen angenommen, im englischen ""Rest in Peace"", sonder im lateinischen ""Requiescat in pace""."
375982550109274114,2013-09-06 14:03:20,Eine Abgabe von 1% auf's #Vermögen der 200 reichsten Menschen könnte die grundlegende #Schulbildung für alle Kinder der Welt finanzieren.
374821758122991617,2013-09-03 09:10:45,"Paare, die sich die #Hausarbeit teilen, haben zehn Prozent mehr #Sex als jene, bei denen die Hauptlast bei den Frauen liegt."
374207664164597760,2013-09-01 16:30:34,Unser #Bewusstsein verarbeitet zwischen 20 und 40 Bits pro Sekunde. Das Unterbewusstsein verarbeitet ca. 11 #Millionen Bits pro Sekunde.
373769751480131584,2013-08-31 11:30:27,"Um die Zahl 10^10^10 in #WORD auszuschreiben, müsste man seinen Finger 13 #Jahre und 7 Monate auf der Null-Taste halten."
373362037788663810,2013-08-30 08:30:21,Erhöhter #Schokoladenkonsum in einem Land lässt die Anzahl der #Nobelpreisträger steigen.
372999674283569153,2013-08-29 08:30:27,"In Italien heißt #Vokuhila ""capelli alla tedesca"" (Haare deutschem Stils), Niederlande ""duitse mat"" (Deutsche Matte) &amp; #Ungarn ""Bundesliga""."
372637258324520960,2013-08-28 08:30:20,"#Spermien riechen den Weg zur weiblichen Eizelle. Es ist der zarte Duft von #Maiglöckchen, der ihnen den Weg zeigt."
372274882458836992,2013-08-27 08:30:23,Das Thema #Tod und #Trauer hat auch im Netz einen Platz gefunden. Wir sind über http://t.co/aqlCx6o2v6 gestolpert - Was haltet ihr davon?
371912507394244610,2013-08-26 08:30:26,"In #Kopenhagen kann man den ""Master of #Disaster"" studieren."
371671013219500035,2013-08-25 16:30:49,Sogenannte #Biberberater schlichten #Konflikte zwischen Menschen und Bibern.
371217911387414528,2013-08-24 10:30:21,Die #innere Uhr des Menschen hat einen #25-Stunden-Rhyhmus.
370825323257933824,2013-08-23 08:30:21,Steve #Urkel hat mit einem IQ von 196 um 14 Punkte mehr als Dr. #Sheldon Cooper mit einem IQ von 182.
370462922691989504,2013-08-22 08:30:18,"Der Begriff ""#Luder"" stammt aus dem Jägerjargon und bedeutet ""Aas oder #Kadaver zum Anlocken von Raubtieren."""
370247224539639808,2013-08-21 18:13:11,Schon gewusst das man mit #Nüssen automatisch Fett #verbrennen kann? Mehr solche Tipps und Infos hier: http://t.co/ISd99Z3JVf
370106216803876864,2013-08-21 08:52:52,#Rechtshänder leben im Durchschnitt 9 Jahre länger als #Linkshänder.
369372667435945984,2013-08-19 08:18:01,Jeder zehnte #Europäer wird in einem #IKEA Bett gezeugt.
369021383914688512,2013-08-18 09:02:08,"In Kolumbien gab es eine #Telenovela mit dem Namen ""Ohne #Titten gibt es kein Paradies""."
368772202692218881,2013-08-17 16:31:59,Am Eingang zum #Zoo Hannover erkennen Computerkameras die Dauerkarteninhaber am #Gesicht - http://t.co/dxI74RPqs5
367570069615693824,2013-08-14 08:55:08,#Käse ist gesund für die #Zähne und macht Karies unschädlich - Hier Details: http://t.co/YYSLLLruEt
366854162291499010,2013-08-12 09:30:22,Kurz nach dem #Eisprung können Frauen getarnte #Schlangen am besten entdecken.
366550818264072193,2013-08-11 13:24:59,"Der Mann, der 32 Jahre lang die amerikanische Stimme von #Micky Maus war, war verheiratet mit der Frau, die #Minnie gesprochen hat."
366491750052806656,2013-08-11 09:30:16,Auf der ganzen Erde gibt es in etwa 7.000 #Sprachen. Alle zwei Wochen #stirbt eine Sprache aus.
366129374937886720,2013-08-10 09:30:20,"Der #Fachausdruck für menschliche Gänsehaut heißt ""#Piloerektion""."
365767003321008128,2013-08-09 09:30:23,"Ein #Fussball wurde entwickelt, der beim Spielen #Strom erzeugt. 15 Min kicken reichen, damit 'ne kleine Lampe 3 Stunden lang leuchtet."
365394976936427520,2013-08-08 08:52:05,War Angela #Merkel in der #Stasi? Die Indizien sprechen dafür. -- http://t.co/TKPuZ7RSvC
365186050143961088,2013-08-07 19:01:53,Hier #Erklärung und #Beweis - für die #Röntgenstrahlung durch #Tesafilm -- http://t.co/K2xryi134d
365042284414238722,2013-08-07 09:30:37,1km #Jogging-Strecke - Die weibliche #Brust hüpft insgesamt 84 Meter in die Höhe &amp; wieder zurück – wenn man jede Bewegung zusammenzählt.
364679876466319360,2013-08-06 09:30:32,Beim Abrollen von transparentem #Klebeband entsteht im Vakuum #Röntgenstrahlung.
364317441855193088,2013-08-05 09:30:21,Die Mischung aus Spucke und Rotze nennt man #Aule.
364075909470355457,2013-08-04 17:30:35,"Wenn man alle #Insekten auf die eine Seite einer Waage legte, alle anderen Tiere auf die andere, die Insekten wären #schwerer."
363947557015130112,2013-08-04 09:00:34,Wir verkaufen #Projektwebseite (Mit Einnahmen + Ranks) - noch 8 Stunden bei #eBay - http://t.co/r0BUH6ip5w - plz RT
363592654744846338,2013-08-03 09:30:18,Menschen mit hohem #Intelligenzquotienten fällt es wegen erhöhter Gehirnaktivität schwerer #einzuschlafen.
363230274458353664,2013-08-02 09:30:20,Ein #Mann ist eher gewillt eine #Frau auszuführen und spendabel zu sein wenn diese rot trägt.
362867890912903168,2013-08-01 09:30:21,Früher wurde #Brot als #Radiergummi verwendet
362505529916002306,2013-07-31 09:30:28,Welche #Zigarre zu welchem alkoholischen #Getränk? Einmalige faszinierende Infografik - http://t.co/TrdayMPYqD
362143164087279617,2013-07-30 09:30:33,Der genetische #Fingerabdruck eines Menschen wiederholt sich statistisch nur alle 4.633.397.903.570.510.000-mal.
361780783754649600,2013-07-29 09:30:35,"Der Kalifornische Seelöwe ist das einzige bekannte Säugetier, dessen Muttermilch laktosefrei ist."
361410900718125056,2013-07-28 09:00:48,"Der Kalifornische #Seelöwe ist das einzige bekannte Säugetier, dessen Muttermilch #laktosefrei ist."
361048536365801472,2013-07-27 09:00:53,Jeder #Mensch verbrachte ca. 30 Minuten seiner Existenz als #Einzeller.
360678544495489024,2013-07-26 08:30:40,"So wie einige Menschen im #Schlaf sprechen, sprechen gehörlose Menschen in #Gebärdensprache während des Schlafs."
360323775008473089,2013-07-25 09:00:57,"#Caipirinha ist vom brasilianischen Wort ""caipira"" abgeleitet und bedeutet ""Getränk des #Hinterwäldlers""."
359961451571593216,2013-07-24 09:01:12,"Der #Spruch ""Zwei Fliegen mit einer Klappe"" heißt auf #Englisch ""Two birds with one stone""."
359629212858064897,2013-07-23 11:01:00,Der Übergang vom #Etwas zum #Nichts heißt #Nüx.
359598970433052672,2013-07-23 09:00:50,Ein #Gadget was man jetzt schon kaufen kann! Den stärksten #Magneten der Welt - 300kg Kraft - nur 50x50x25mm groß - http://t.co/BwhNSoNDaX
359251841969700864,2013-07-22 10:01:28,Der #Weltrekord im #Bananenessen liegt bei 81 Stück in einer halben Stunde.
358904472451297281,2013-07-21 11:01:09,Der #Eidotter ist die größte bekannte biologische #Zelle.
358526991055593472,2013-07-20 10:01:10,Die beiden Türme des World Trade Centers hatten eigene #Postleitzahlen (10047 und 10048).
358251286497472514,2013-07-19 15:45:37,Der #Mount-Everest hat ein #3G-Mobilfunknetz.
358149493079801856,2013-07-19 09:01:07,Chuck #Norris und Benjamin #Blümchen haben denselben Synchronsprecher.
357824788015755264,2013-07-18 11:30:52,Die #Nordamerikaner (6% der Menschheit) nehmen 34 % der menschlichen #Biomasse ein.
357794522454962176,2013-07-18 09:30:36,Wer wollte nicht schon immer mit einem #Riesenbleistift schreiben? - http://t.co/NGoikqAbgv
357477388516474881,2013-07-17 12:30:25,In der deutschen #Sprache gibt es 632 Synonyme für das Wort #sterben - hier jetzt der #Beweis dafür -&gt; http://t.co/HSnzLnVvOX
357455028891549696,2013-07-17 11:01:34,"In der deutschen #Sprache gibt es 632 Synonyme für ""#sterben""."
357069713043501056,2013-07-16 09:30:28,Nach #übermäßigem Essen hört man #schlechter.
356735343204110337,2013-07-15 11:21:48,"#Facebook klingt auf #Chinesisch wie ""fei si bu ke"" (非死不可), was soviel wie ""zum sterben verdammt"" bedeutet."
356424001167425538,2013-07-14 14:44:38,"Die Ureinwohner Papua #Neuguineas glauben, dass es der #Gesundheit schadet, an zwei aufeinanderfolgenden Tagen zu arbeiten."
356390315835392000,2013-07-14 12:30:47,"Wenn man die Buchstaben in ""Bundeskanzlerin"" umstellt kommt ""Bankzinsenluder"" raus"
356020564982374401,2013-07-13 12:01:31,"Wusstest du, dass das das Gehirn überflüssige Sachen ausblendet, sowie das zweite 'das' im ersten Satz?"
355322854201495552,2013-07-11 13:49:04,Eine #Zahl mit 999.999 Nullen nennt man #Centsexsexagintmilliasescentsexsexagintilliarde.
354924819088805889,2013-07-10 11:27:25,"Wenn man beim #Gähnen die Zunge berüht, unterbricht man es."
354528073363898368,2013-07-09 09:10:54,"Kennt Ihr schon den #Büroschlafsack? Sieht echt verrückt, aber #gemütlich aus! - http://t.co/2tUwl9iMS1"
354160829102432257,2013-07-08 08:51:36,1% des #Weltholzes wird für #IKEA-Möbel verwendet
353456163343433728,2013-07-06 10:11:30,#Verrückt - Es gibt eine #AkkuschrauberAPP! Mit einem Akkuschrauber-Aufsatz fürs #iPhone -  http://t.co/geyZGaYEB2
353080192052363265,2013-07-05 09:17:32,Die Kombination aus Unzuverlässigkeit + mangelnder Intelligenz wirken ähnlich lebensverkürzend wie Tabakkonsum + erhöhten Cholesterinwerten.
352839225214910464,2013-07-04 17:20:01,"Die gravitative #Anziehung zwischen den beiden #Brüsten einer Frau mit BH-Größe 80C beträgt etwa 0,0000000003 Newton."
352718202507243520,2013-07-04 09:19:07,"Ein Drucker, der mit Bleistift funktioniert? Diese Gadgets kanntet Ihr garantiert noch nicht #gadgets #zukunft : http://t.co/ZXxVzKKQh7"
352370868007079936,2013-07-03 10:18:56,#2013 ist das erste Jahr seit 1987 bei dem alle vier Zahlen unterschiedlich sind.
352102523877867520,2013-07-02 16:32:38,Der Homer Simpson-Effekt bezeichnet den Zusammenhang zwischen #Intelligenz und #Körpergewicht.
351994462408421377,2013-07-02 09:23:14,"#Tipp - Grad endeckt, Amerika - ich komme! hier 14Tage/799€ RoadTrip Kalifornien - http://t.co/p4D8qV2Xu1 - Da gibts immer wieder Knaller!"
351756555445739521,2013-07-01 17:37:52,Alle EU-Länder zusammen haben aktuell 11 Billionen Euro Schulden (11.000.000.000.000) Mehr krasse #Fakten gibs hier - http://t.co/5TjKoMpo7q
351614297534763009,2013-07-01 08:12:35,Aiman Abdallah (von #Galileo / #PRO7) schaffte es als Rugby-Spieler bis in die deutsche Nationalmannschaft.
351325736474386435,2013-06-30 13:05:57,"Wenn die #Bienen verschwinden, hat der Mensch nur noch #vier Jahre zu leben! Mysteriöses #Bienensterben --&gt; http://t.co/ZS8cvDaTpT"
351256647743717377,2013-06-30 08:31:25,"#Zitronen schwimmen, #Limetten nicht."
351037058644586497,2013-06-29 17:58:51,"Ein #Zug gilt bei dem Deutsche Bahn Konzern als pünktlich, wenn er höchstens 5 Minuten 59 Sekunden zu spät dran ist."
350990247326261248,2013-06-29 14:52:50,Jeder kann #Geld im Internet verdienen? Ein Geschäftspartner hat ein tolles #kostenloses eBook darüber geschrieben -&gt; http://t.co/7UNjIjVkew
350948586525171712,2013-06-29 12:07:18,Der #Emissionsausstoß der 16 größten #Schiffe gleicht dem aller Autos der #Welt zusammen.- Wir brauchen also alle Hybrid- und Elektroautos?
350633761139990528,2013-06-28 15:16:17,Der engste lebende Nachfahre des Tyrannosaurus Rex ist das #Huhn.
350204576886038528,2013-06-27 10:50:52,"Wenn man sich mehrere Eiskugeln einzeln kauft, hat man zum gleichen Preis mehr Waffeln."
346262048386195456,2013-06-16 13:44:40,Weltweit werden pro Sekunde etwa 150 Dosen Red Bull konsumiert.
341567943185924096,2013-06-03 14:51:58,"Pinguine haben perfekte aerodynamische Eigenschaften und können fliegen, wenn sie auf etwa 267 km/h beschleunigt werden."
341564204463042560,2013-06-03 14:37:06,Mal was nützliches für alle #Arbeitnehmer die gern #Mehr #Urlaub hätten (so um die 77 Tage!) -&gt; http://t.co/GsicrQJgY0
341237406588088320,2013-06-02 16:58:32,Das Datenvolumen der Menschheit betrug Anfang 2013 über 2 Zettabyte (2.000.000.000.000.000.000.000 byte). Mehr -&gt; http://t.co/FYWu4t39Sk
338706931604668418,2013-05-26 17:23:20,Der erste 3D-Porno spielte am Premierentag mehr ein als Avatar.
337602017428119552,2013-05-23 16:12:47,"Fährt man mit 45 Millionen Metern pro Sekunde auf eine rote Ampel zu, so  erscheint diese wegen des optischen Doppler-Effekts grün."
332937859386445826,2013-05-10 19:19:06,Haie sind immun gegen Krebs.
332784373579526146,2013-05-10 09:09:12,Ein Zebra hat weißes Fell mit schwarzen Streifen.
332200308447010816,2013-05-08 18:28:20,"Jährlich sterben mehr Menschen durch umfallende Getränkeautomaten, als durch Haiangriffe"
331398152080982017,2013-05-06 13:20:51,"Im deutschen Steuerrecht ist festgehalten, dass der Tod nicht als  ""dauerhafte Berufsunfähigkeit"" steuerlich geltend gemacht werden kann."
329942730010673152,2013-05-02 12:57:31,Jeder Mensch isst pro Jahr ca. 12 Schamhaare.
329566535263866880,2013-05-01 12:02:39,Mehr als 300 Einwohner New Yorks werden jedes Jahr von einer Ratte gebissen und mehr als 1500 werden von anderen New Yorkern gebissen
329214930316316672,2013-04-30 12:45:30,"45 Prozent aller Inder haben ein Mobiltelefon, aber nur 31 Prozent Zugang zu einer Toilette."
328858453726597121,2013-04-29 13:08:59,"Wenn die Bevölkerung Chinas in einer Reihe an einem vorbeigehen würde,  würde die Reihe aufgrund der hohen Geburtenrate niemals enden."
328521337347903491,2013-04-28 14:49:25,Eine Stunde den Kopf gegen die Wand schlagen verbrennt 150 Kalorien
328161922807644164,2013-04-27 15:01:14,Ab einer Wassertiefe von 10 Metern kann man nicht mehr #furzen.
327355719076675585,2013-04-25 09:37:40,"In Tuscon, Arizona ist es Frauen per Verordnung verboten Unterhosen zu tragen."
327124803020529664,2013-04-24 18:20:05,"Wenn man in der Google Bildersuche nach ""241543903"" sucht, findet man Menschen, die ihren Kopf in Kühlschränke stecken."
326676820613279744,2013-04-23 12:39:58,"Der #Tagesbedarf an Vitamin B6 ist laut Packungsangabe bereits nach 1,3 kg #Nutella gedeckt.
http://t.co/oUhvJJTjbO"
325981673139343362,2013-04-21 14:37:41,Eine Abgabe von 1 % auf das Vermögen der 200 reichsten Menschen könnte die grundlegende Schulbildung für alle Kinder der Welt finanzieren.
325548796350185473,2013-04-20 09:57:36,"Ein Tag ohne Schlaf wirkt wie 1 bis 1,2 Promille Alkohol im Blut.
http://t.co/oUhvJJTjbO"
325215406384091136,2013-04-19 11:52:49,"Bei Facebook, Twitter oder SMS steigt der Pegel des Hormons Oxytocin,was uns ein gutes Gefühl wie beim Kuscheln gibt. http://t.co/oUhvJJTjbO"
324903900039753729,2013-04-18 15:15:00,"Wenn man sich Columbo rückwärts ansieht,geht es um einen Inspektor der  jemanden solange in den Wahnsinn treibt,bis dieser einen Mord begeht"
324449017566220289,2013-04-17 09:07:28,"Chamäleons besitzen 2 Penisse, für jede Seite, je nachdem auf  welcher Seite das zu begattende Weibchen ist. http://t.co/oUhvJJTjbO"
323789535278399488,2013-04-15 13:26:55,"Liest man bei dem Spiel Super Mario Galaxy nur die Buchstaben, die einen Stern unter sich haben, heißt U R Mr Gay - http://t.co/oUhvJJTjbO"
322639445583097857,2013-04-12 09:16:52,"Welche Farbe hat ein Spiegel? -&gt; Grün! - Warum? 
Mehr unter http://t.co/4w7j7AlwR0"
321960411706580992,2013-04-10 12:18:38,Eine #Pizza mit dem Radius z und der Dicke a hat das Volumen Pi*z*z*a.
321692236343558144,2013-04-09 18:33:00,"Ashton Kutcher verdient ""nur"" 700.000 $ pro Folge - Two and a half Men, Charlie Sheen hat 1,2 Millionen $ bekommen."
321608209980854274,2013-04-09 12:59:07,"Ureinwohner Papua Neuguineas glauben, dass es der Gesundheit schadet, an zwei aufeinanderfolgenden Tagen zu arbeiten. http://t.co/oUhvJJTjbO"
321218293430104064,2013-04-08 11:09:43,"Wenn man die Buchstaben in ""Bundeskanzlerin"" umstellt kommt ""Bankzinsenluder"" raus"
320965119309918209,2013-04-07 18:23:42,Wer es noch nicht mitbekommen hat. #Wissensbox2.0 -&gt; MIt fetter Community! Werde Teil! :) http://t.co/oUhvJJTjbO - bitte RT'n - Danke!
320180230046248961,2013-04-05 14:24:50,"Wusstest du, dass das das Gehirn überflüssige Sachen ausblendet, sowie das zweite 'das' im ersten Satz?"
320105259626287104,2013-04-05 09:26:56,@twatlik In der Tat Ähnlichkeiten zu erkennen! :)
320092240053669888,2013-04-05 08:35:11,"Wissensbox im neuen Gewand! + Einer Riesen Community-Funktion mit Punkten, Rängen u.v.m. - Werde Teil von Wissensbox! http://t.co/oUhvJJTjbO"
319431563743997952,2013-04-03 12:49:54,"Eine Studie belegt, dass wir #Montage gar nicht besonders hassen. Wir hassen alle Wochentage bis auf Freitag, Samstag und Sonntag."
318788480442462209,2013-04-01 18:14:31,"Alle Blutgefäße eines Menschen hintereinander, hätten eine Länge von ca. 100.000 km."
317986116563267585,2013-03-30 13:06:12,Die Freiheitsstatue hat eine Schuhgröße von 3.500.
317691159101198337,2013-03-29 17:34:09,"Ikea macht 25% seines Umsatzes mit seinen Restaurants, 50% mit Nebenprodukten,wie Teelichtern. Nur rund ein viertel stammt vom Möbelverkauf"
317229847963394048,2013-03-28 11:01:04,Nur ein Buch hat mehr gedruckte Exemplare als die Bibel: der Ikea-Katalog.
316164178249412609,2013-03-25 12:26:28,Das Feuerzeug wurde vor dem Streichholz erfunden.
315517553214619648,2013-03-23 17:37:01,Das Wort »Geborgenheit« existiert nur im Deutschen und im Holländischen. In keiner anderen Sprache gibt es keine sinngemäße Übersetzung.
315105820885004288,2013-03-22 14:20:56,Das Riechen an frischen grünen Äpfeln hilft Hungerattacken zu vermeiden und die Lust auf ungesunde Lebensmittel im Zaum zu halten.
314731540032675841,2013-03-21 13:33:41,Jedes dritte Seepferdchen ist homosexuell.
314432288391831553,2013-03-20 17:44:34,Bugatti Veyron - stärkstes motorisiertes Serienfahrzeug - 1001 PS - verbraucht bei Vollgas (407km/h) in 12 Minuten den kompletten 100L Tank.
313950682229112832,2013-03-19 09:50:50,In den USA sind 9 Milligramm Rattenkot pro Kilo Weizen erlaubt.
313642453892734977,2013-03-18 13:26:02,In Berlin regnet es täglich zehn Tonnen Taubenextremente.
313259701745876992,2013-03-17 12:05:07,"58 % aller Männer haben schonmal versucht, ihren Namen in den Schnee zu pinkeln."
312880391054827520,2013-03-16 10:57:52,"Am Mittwoch ist nicht Mitte der Woche, sondern am Donnerstag."
312617959010996224,2013-03-15 17:35:04,Ihr wollt ein ähnliches Projekt wie #Wissensbox besitzen / starten / betreuen? Aktuell bei #eBay - http://t.co/1STFytz4io - Mtl. Einnahmen!
312596835229372416,2013-03-15 16:11:07,Der älteste bekannte Goldfisch wurde 41 Jahre alt. Er hiess Fred.
311476075932839937,2013-03-12 13:57:38,Ein Jumbo Jet verbraucht beim Start über 15.000 Liter Treibstoff.
311104061632049152,2013-03-11 13:19:22,"Spermien riechen den Weg zur weiblichen Eizelle. Es ist der zarte Duft von Maiglöckchen, der ihnen den Weg zeigt."
310365349130407936,2013-03-09 12:24:00,Die menschliche DNA stimmt zu 55% mit der von #Bananen überein.
310002022411816960,2013-03-08 12:20:16,"In Hongkong dürfen Ehefrauen, die betrogen wurden, ihren Ehemann umbringen, aber nur mit bloßen Händen."
309613844014182400,2013-03-07 10:37:47,"Weltweit werden täglich versehentlich 12, wöchentlich 84, monatlich 336 und jährlich 4032 #Neugeborene den #falschen Eltern gegeben."
309350832137179137,2013-03-06 17:12:40,"Wenn man sich mehrere Eiskugeln einzeln kauft, hat man zum gleichen Preis mehr Waffeln."
309262403223310336,2013-03-06 11:21:17,@dielilly Mit.
309259911202734081,2013-03-06 11:11:23,#Wissensbox sucht Verstärkung - #Hauptverantwortlicher für die Webseite gesucht - Mehr hier nachzulesen: http://t.co/HfDsTq3Laq - Bitte #RT
308170035531231232,2013-03-03 11:00:36,"Circa 1 Monat nachdem Justin Bieber geboren wurde, beging Kurt Cobain Selbstmord."
307862562823872512,2013-03-02 14:38:49,"Lt. National Geographic, werden Menschen mit roten Haaren bis zum Jahr 2060 ausgestorben sein."
307540756300718081,2013-03-01 17:20:04,Aus dem Metall einer Boing 747 kann man 6 Millionen Bierdosen herstellen.
306866740715986944,2013-02-27 20:41:46,"Der menschliche Körper enthält genügend Eisen, um daraus eine Stange zu fertigen, die stark genug wäre, um eben diesen Körper zu tragen."
306351236528078848,2013-02-26 10:33:21,Die Entfernung von #Biere nach #Kotzen beträgt 130 km. Beide Orte liegen in Deutschland.
306077492895166464,2013-02-25 16:25:35,Männliche Schimpansen teilen ihr Futter gegen Sex mit weiblichen Schimpansen.
305710624971837443,2013-02-24 16:07:47,"Weltweit jeder vierte Schaden an Fotokopierern von Leuten verursacht, die darauf sitzen um ihren Hintern zu kopieren. http://t.co/xVWzKEuxMZ"
305319560637198337,2013-02-23 14:13:50,Eine Abgabe von 1 % auf das Vermögen der 200 reichsten Menschen könnte die grundlegende Schulbildung für alle Kinder der Welt finanzieren.
305015938535792640,2013-02-22 18:07:21,Schildkröten können durch ihren Hintern atmen.
304619633531568129,2013-02-21 15:52:34,Charlie #Caplin hat in Monaco bei einem Charlie-Chaplin-Ähnlichkeitswettbewerb teilgenommen. Er wurde dritter.
303212341540028417,2013-02-17 18:40:30,"90 Prozent aller Fälle von 'Mann über Bord', sind Männer die betrunken vom Heck pinkeln und dabei von Bord fallen."
303130813292224513,2013-02-17 13:16:32,Nur zwei Prozent der Weltbevölkerung sind blond.
302852476544106496,2013-02-16 18:50:31,#McCurrywurst - Realität vs. Werbung -&gt; #schockierend -- http://t.co/eIxwjoxJ
301635373237403648,2013-02-13 10:14:11,"Stirbt ein Chamäleon an Stress, dann ist es zum Todeszeitpunkt knallbunt!"
301051716672045056,2013-02-11 19:34:57,Mit einem typischen #Bleistift kann man eine Linie von 56km ziehen. - http://t.co/WHdQwndf
300979434398285825,2013-02-11 14:47:43,#Wissensbox sucht dringend Verstärkung im Team. D.h. wenn Ihr Lust habt Beiträge oder Artikel für uns zu schreiben -&gt; https://t.co/VWTckmkw
300668673272729600,2013-02-10 18:12:52,#Batman hieß in Schweden Läderlappen! - http://t.co/WHdQwndf
300203836088393728,2013-02-09 11:25:46,Der damals 6jährige Junge (Synchronstimme #Bambi) wurde später jüngster Drill-Instructor der Marine und bestritt 3 Einsätze im #Vietnamkrieg
299942915067752448,2013-02-08 18:08:58,2 Minuten und 42 Sekunden – so lange schaffte es Bernard Clemmens am Stück zu #pupsen. #Weltrekord! - http://t.co/WHdQwndf
299811355471519744,2013-02-08 09:26:12,"J.R.R. Tolkien verfügte in seinem Testament,  dass die Filmrechte für ""Herr der Ringe"" nicht an den Disney-Konzern  verkauft werden dürfen."
299563496482435073,2013-02-07 17:01:17,"#Männliche #Fruchtfliegen betrinken sich mit Alkohol, wenn sie keinen Sex bekommen!"
299457678554578945,2013-02-07 10:00:48,"Der Stromschlag,den man bei elektrostatischer Aufladung bekommt &amp; metallische Gegenstände berührt hat 10000-30000 Volt. http://t.co/WHdQwndf"
299155606890242050,2013-02-06 14:00:29,Die Chancen von einem #Hai gebissen zu werden sind geringer als die von einem #Affen vergewaltigt zu werden. - http://t.co/WHdQwndf
298717393943932929,2013-02-05 08:59:11,"Das ""N"" in #RTL steht für Niveau. - http://t.co/WHdQwndf"
298402456327573506,2013-02-04 12:07:44,Die #Freiheitsstatue hat eine Schuhgröße von 3.500. - http://t.co/NTspjH5G
297042882123161600,2013-01-31 18:05:16,Chuck Norris und Benjamin Blümchen haben de selben deutschen Synchronsprecher - http://t.co/WHdQwndf
296655417197617152,2013-01-30 16:25:37,Das Studium der Blockflöte dauert in etwa so lange (12 Semester) wie ein Medizinstudium.
295984462355894272,2013-01-28 19:59:29,"Die Antwort auf den Valentinstag, wurde in den USA der 14. März zum - Steak and BJ Day - erklärt, hierzulande: Der Schnitzel und Blowjob Tag"
295586601201958913,2013-01-27 17:38:32,Weltweit stirbt alle neun Sekunden ein Mensch an den Folgen des Rauchens.
295513365722308608,2013-01-27 12:47:31,"An Wochenenden, an denen ein neues Harry-Potter-Buch herauskam, halbierte sich die Zahl der Kinder, die ins Krankenhaus eingeliefert wurden."
295161490607071233,2013-01-26 13:29:17,"In Inuit-Sprache, heißt das  Internet ""Ikiaqqijjuti"", übersetzt: ""Ein  Schamane reist durch eine andere Dimension der physischen Welt""."
294753224039202818,2013-01-25 10:26:59,#Flöhe beschleunigen 100 Mal stärker als ein #Ferrari.
294473231254036481,2013-01-24 15:54:24,#Monneypenny die Sekretärin von ''M'' in den James #Bond Filmen von 1995-2002 heißt im wirklichen Leben Samantha #Bond. http://t.co/WHdQwndf
294101446113234944,2013-01-23 15:17:03,Die 6 meist geklickten Videos auf #Youtube können in Deutschland aufgrund der #Gema nicht wiedergegeben werden.
293756509706395648,2013-01-22 16:26:24,1957 befand sich auf Platz 6 der beliebtesten Freizeitbeschäftigungen »Aus dem Fenster schauen«. - http://t.co/WHdQwndf
293669292346585088,2013-01-22 10:39:50,Wir haben #33000 Follower erreicht! Danke für alles in den nun schon fast 5 Jahren! Ihr seid die Besten! :)) #danke
293432797819985920,2013-01-21 19:00:05,Bei unglücklich verliebten sind die gleichen drei Gehirnareale aktiv wie bei schwer Heroinabhängigen.
293036489149919232,2013-01-20 16:45:18,Steve Urkel hat mit einem IQ von 196 um 14 Punkte mehr als Dr. Sheldon Cooper mit einem IQ von 182. - http://t.co/WHdQwndf
292996798639919104,2013-01-20 14:07:35,Der Olympia 2012-Sieger im Trampolinspringen der Männer heißt Dong Dong.
292630481554518017,2013-01-19 13:51:58,"Aufgrund eines Gendefekts können Truthähne während starker Regenfälle ertrinken, weil sie zu lange in den Himmel starren."
292382229508792320,2013-01-18 21:25:30,"Wenn man bei Google Maps die Route China nach Japan berechnet, erscheint bei Punkt 41 „Per Jet-Ski über den Pazifik“ - http://t.co/WHdQwndf"
292301240761729024,2013-01-18 16:03:41,George W. Bush war Leader der Cheerleadergruppe in der High School. - http://t.co/WHdQwndf
292217712447455232,2013-01-18 10:31:46,"Die alten #Babylonier nahmen das Bierbrauen sehr ernst. Wer ein schlechtes Gebräu mischte, wurde darin ertränkt. - http://t.co/WHdQwndf"
291921531494334464,2013-01-17 14:54:51,"@BerryBeco Wenn es was bewirkt, ich drücke die Daumen! :)"
291921475533938690,2013-01-17 14:54:38,@SirTalisker Das sehe ich genauso! ;-)
291920189832978432,2013-01-17 14:49:31,"Ureinwohner Papua Neuguineas glauben, dass es der Gesundheit schadet, an 2 Tagen hintereinander zu #arbeiten. -- http://t.co/WHdQwndf"
291583009910571008,2013-01-16 16:29:41,"Den #Twilight-Darstellern war es vertraglich untersagt, sich während der Dauer der Film-Dreharbeiten zu sonnen! - http://t.co/WHdQwndf"
291243332015886336,2013-01-15 17:59:56,"Wenn man eine aufgeschnittene Zwiebel auf der Fußsohle reibt, dann hat man etwa eine Stunde später den Geschmack von Zwiebeln im Mund."
